"Date","Price","Open","High","Low","Vol.","Change %"
"03/18/2015","46.71","46.15","47.34","46.15","16.20K","1.17%"
"03/17/2015","46.17","46.21","46.52","45.76","10.97K","0.02%"
"03/16/2015","46.16","46.95","47.43","46.09","11.80K","-0.84%"
"03/13/2015","46.55","46.51","47.06","46.32","11.10K","-1.25%"
"03/12/2015","47.14","47.80","47.90","46.80","15.53K","-0.19%"
"03/11/2015","47.23","46.25","47.55","46.15","13.70K","2.10%"
"03/10/2015","46.26","46.25","46.75","45.72","11.71K","-1.57%"
"03/09/2015","47.00","45.65","47.10","45.60","20.68K","3.94%"
"03/06/2015","45.22","46.00","46.00","44.55","16.61K","-2.92%"
"03/05/2015","46.58","47.74","48.65","45.61","23.60K","-2.88%"
"03/04/2015","47.96","47.26","48.48","47.26","16.43K","0.48%"
"03/03/2015","47.73","48.08","48.19","47.50","15.68K","-1.77%"
"03/02/2015","48.59","49.50","49.70","48.40","13.87K","-2.88%"
"02/27/2015","50.03","50.35","50.75","49.70","9.50K","-5.66%"
"02/26/2015","53.03","54.00","54.50","52.50","26.34K","3.33%"
"02/25/2015","51.32","49.45","52.10","49.30","25.01K","4.03%"
"02/24/2015","49.33","48.00","50.14","47.80","35.25K","2.13%"
"02/23/2015","48.30","49.24","49.43","47.89","17.67K","-1.99%"
"02/20/2015","49.28","48.65","49.61","48.60","21.25K","1.61%"
"02/19/2015","48.50","50.25","50.33","48.35","15.08K","-3.83%"
"02/18/2015","50.43","51.49","51.88","50.25","16.04K","-1.04%"
"02/17/2015","50.96","50.50","51.13","50.16","17.79K","-0.86%"
"02/16/2015","51.40","53.10","53.10","50.97","17.21K","-3.24%"
"02/13/2015","53.12","55.00","55.00","53.00","22.85K","-2.87%"
"02/12/2015","54.69","52.00","55.58","51.55","32.49K","6.26%"
"02/11/2015","51.47","50.50","53.18","50.25","23.86K","2.80%"
"02/10/2015","50.07","49.84","52.10","49.44","25.37K","5.66%"
"02/09/2015","47.39","47.00","50.48","46.28","15.25K","0.47%"
"02/06/2015","47.17","48.23","48.36","47.09","17.66K","-2.44%"
"02/05/2015","48.35","46.29","48.85","45.95","20.41K","4.59%"
"02/04/2015","46.23","46.35","46.70","45.95","9.21K","0.96%"
"02/03/2015","45.79","45.90","46.25","45.62","9.89K","-0.63%"
"02/02/2015","46.08","45.86","47.17","45.86","11.50K","0.48%"
"01/30/2015","45.86","46.59","46.85","45.35","13.04K","-4.22%"
"01/29/2015","47.88","47.26","48.00","47.15","10.55K","3.28%"
"01/28/2015","46.36","46.00","46.55","45.84","12.84K","1.62%"
"01/27/2015","45.62","44.80","45.70","44.70","20.59K","1.78%"
"01/26/2015","44.82","45.29","45.60","44.55","22.02K","0.65%"
"01/23/2015","44.53","45.16","45.65","44.47","13.67K","-1.20%"
"01/22/2015","45.07","45.25","45.92","44.70","19.90K","-1.10%"
"01/21/2015","45.57","44.70","45.80","44.70","16.68K","2.27%"
"01/20/2015","44.56","44.10","44.92","44.00","12.75K","-0.40%"
"01/19/2015","44.74","45.51","45.51","44.35","12.30K","-2.21%"
"01/16/2015","45.75","47.14","47.14","45.57","16.43K","-3.28%"
"01/15/2015","47.30","48.74","48.90","46.75","21.57K","-2.79%"
"01/14/2015","48.66","48.34","49.50","48.34","21.31K","0.60%"
"01/13/2015","48.37","47.44","48.45","47.43","21.88K","3.22%"
"01/12/2015","46.86","46.99","47.45","46.55","12.24K","1.56%"
"01/09/2015","46.14","46.00","47.12","45.90","12.39K","-0.19%"
"01/08/2015","46.23","46.20","47.25","46.00","16.73K","-0.24%"
"01/07/2015","46.34","45.69","46.75","45.20","13.22K","0.13%"
"01/06/2015","46.28","48.15","48.30","45.95","9.76K","-2.75%"
"01/05/2015","47.59","47.95","47.95","47.39","9.44K","-0.83%"
"01/02/2015","47.99","49.81","49.81","47.75","9.31K","-3.65%"
"12/31/2014","49.81","50.31","50.40","48.91","2.24K","-0.93%"
"12/30/2014","50.28","50.60","50.60","50.09","5.63K","-2.56%"
"12/29/2014","51.60","52.65","52.90","51.45","13.99K","-4.53%"
"12/26/2014","54.05","54.05","54.05","54.05","","0.00%"
"12/24/2014","54.05","53.70","54.45","53.65","9.16K","1.75%"
"12/23/2014","53.12","52.60","53.75","52.31","11.30K","0.57%"
"12/22/2014","52.82","53.00","53.55","52.60","8.38K","-1.38%"
"12/19/2014","53.56","54.11","54.11","53.44","8.10K","-1.05%"
"12/18/2014","54.13","53.52","54.76","53.50","12.60K","0.41%"
"12/17/2014","53.91","54.63","55.00","53.81","13.59K","-0.39%"
"12/16/2014","54.12","53.51","54.35","53.50","16.31K","0.84%"
"12/15/2014","53.67","54.45","54.45","53.55","23.77K","-1.49%"
"12/12/2014","54.48","53.82","54.60","53.81","10.77K","0.44%"
"12/11/2014","54.24","54.62","54.62","54.20","10.71K","-1.49%"
"12/10/2014","55.06","55.50","55.75","54.65","9.45K","-0.54%"
